#tactical-fusion-cyber/1	cwedetail	2026-09-24T01:35:04Z	MITRE CWE research view 1000, fetched 2026-09-23
CWE-577	The product violates the Enterprise JavaBeans (EJB) specification by using sockets.	The Enterprise JavaBeans specification requires that every bean provider follow a set of programming guidelines designed to ensure that the bean will be portable and behave consistently in any EJB container. In this case, the product violates the following EJB guideline: An enterprise bean must not attempt to listen on a socket, accept connections on a socket, or use a socket for multicast. The specification justifies this requirement in the following way: The EJB architecture allows an enterprise bean instance to be a network socket client, but it does not allow it to be a network server. Allowing the instance to become a network server would conflict with the basic function of the enterprise bean-- to serve the EJB clients.	[{"scopes":["Other"],"impacts":["Quality Degradation"]}]	[{"phase":"Architecture and Design Implementation","description":"Do not use Sockets when writing EJBs."}]		
CWE-578	The product violates the Enterprise JavaBeans (EJB) specification by using the class loader.	The Enterprise JavaBeans specification requires that every bean provider follow a set of programming guidelines designed to ensure that the bean will be portable and behave consistently in any EJB container. In this case, the product violates the following EJB guideline: The enterprise bean must not attempt to create a class loader; obtain the current class loader; set the context class loader; set security manager; create a new security manager; stop the JVM; or change the input, output, and error streams. The specification justifies this requirement in the following way: These functions are reserved for the EJB container. Allowing the enterprise bean to use these functions could compromise security and decrease the container's ability to properly manage the runtime environment.	[{"scopes":["Confidentiality","Integrity","Availability","Other"],"impacts":["Execute Unauthorized Code or Commands","Varies by Context"]}]	[{"phase":"Architecture and Design Implementation","description":"Do not use the Class Loader when writing EJBs."}]		
CWE-579	The product stores a non-serializable object as an HttpSession attribute, which can hurt reliability.	A J2EE application can make use of multiple JVMs in order to improve application reliability and performance. In order to make the multiple JVMs appear as a single application to the end user, the J2EE container can replicate an HttpSession object across multiple JVMs so that if one JVM becomes unavailable another can step in and take its place without disrupting the flow of the application. This is only possible if all session data is serializable, allowing the session to be duplicated between the JVMs.	[{"scopes":["Other"],"impacts":["Quality Degradation"]}]	[{"phase":"Implementation","description":"In order for session replication to work, the values the product stores as attributes in the session must implement the Serializable interface."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-58	The product contains a protection mechanism that restricts access to a long filename on a Windows operating system, but it does not properly restrict access to the equivalent short 8.3 filename.		[{"scopes":["Confidentiality","Integrity"],"impacts":["Read Files or Directories","Modify Files or Directories"]}]	[{"phase":"System Configuration","description":"Disable Windows from supporting 8.3 filenames by editing the Windows registry. Preventing 8.3 filenames will not remove previously generated 8.3 filenames."}]		[{"id":"CVE-1999-0012","description":"Multiple web servers allow restriction bypass using 8.3 names instead of long names"},{"id":"CVE-2001-0795","description":"Source code disclosure using 8.3 file name."},{"id":"CVE-2005-0471","description":"Multi-Factor Vulnerability. Product generates temporary filenames using long filenames, which become predictable in 8.3 format."}]
CWE-580	The product contains a clone() method that does not call super.clone() to obtain the new object.	All implementations of clone() should obtain the new object by calling super.clone(). If a class does not follow this convention, a subclass's clone() method will return an object of the wrong type.	[{"scopes":["Integrity","Other"],"impacts":["Unexpected State","Quality Degradation"]}]	[{"phase":"Implementation","description":"Call super.clone() within your clone() method, when obtaining a new object."},{"phase":"Implementation","description":"In some cases, you can eliminate the clone method altogether and use copy constructors."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-581	The product does not maintain equal hashcodes for equal objects.	Java objects are expected to obey a number of invariants related to equality. One of these invariants is that equal objects must have equal hashcodes. In other words, if a.equals(b) == true then a.hashCode() == b.hashCode().	[{"scopes":["Integrity","Other"],"impacts":["Other"],"note":"If this invariant is not upheld, it is likely to cause trouble if objects of this class are stored in a collection. If the objects of the class in question are used as a key in a Hashtable or if they are inserted into a Map or Set, it is critical that equal objects have equal hashcodes."}]	[{"phase":"Implementation","description":"Both Equals() and Hashcode() should be defined."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-582	The product declares an array public, final, and static, which is not sufficient to prevent the array's contents from being modified.	Because arrays are mutable objects, the final constraint requires that the array object itself be assigned only once, but makes no guarantees about the values of the array elements. Since the array is public, a malicious program can change the values stored in the array. As such, in most cases an array declared public, final and static is a bug.	[{"scopes":["Integrity"],"impacts":["Modify Application Data"]}]	[{"phase":"Implementation","description":"In most situations the array should be made private."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)"}]	
CWE-583	The product violates secure coding principles for mobile code by declaring a finalize() method public.	A product should never call finalize explicitly, except to call super.finalize() inside an implementation of finalize(). In mobile code situations, the otherwise error prone practice of manual garbage collection can become a security threat if an attacker can maliciously invoke a finalize() method because it is declared with public access.	[{"scopes":["Confidentiality","Integrity","Availability"],"impacts":["Alter Execution Logic","Execute Unauthorized Code or Commands","Modify Application Data"]}]	[{"phase":"Implementation","description":"If you are using finalize() as it was designed, there is no reason to declare finalize() with anything other than protected access."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-584	The code has a return statement inside a finally block, which will cause any thrown exception in the try block to be discarded.		[{"scopes":["Other"],"impacts":["Alter Execution Logic"]}]	[{"phase":"Implementation","description":"Do not use a return statement inside the finally block. The finally block should have cleanup code."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-585	The product contains an empty synchronized block.	An empty synchronized block does not actually accomplish any synchronization and may indicate a troubled section of code. An empty synchronized block can occur because code no longer needed within the synchronized block is commented out without removing the synchronized block.	[{"scopes":["Other"],"impacts":["Other"],"note":"An empty synchronized block will wait until nobody else is using the synchronizer being specified. While this may be part of the desired behavior, because you haven't protected the subsequent code by placing it inside the synchronized block, nothing is stopping somebody else from modifying whatever it was you were waiting for while you run the subsequent code."}]	[{"phase":"Implementation","description":"When you come across an empty synchronized statement, or a synchronized statement in which the code has been commented out, try to determine what the original intentions were and whether or not the synchronized block is still necessary."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-586	The product makes an explicit call to the finalize() method from outside the finalizer.	While the Java Language Specification allows an object's finalize() method to be called from outside the finalizer, doing so is usually a bad idea. For example, calling finalize() explicitly means that finalize() will be called more than once: the first time will be the explicit call and the last time will be the call that is made after the object is garbage collected.	[{"scopes":["Integrity","Other"],"impacts":["Unexpected State","Quality Degradation"]}]	[{"phase":"Implementation","description":"Do not make explicit calls to finalize()."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-587	The product sets a pointer to a specific address other than NULL or 0.	Using a fixed address is not portable, because that address will probably not be valid in all environments or platforms.	[{"scopes":["Integrity","Confidentiality","Availability"],"impacts":["Execute Unauthorized Code or Commands"],"note":"If one executes code at a known location, an attacker might be able to inject code there beforehand."},{"scopes":["Availability"],"impacts":["DoS: Crash, Exit, or Restart","Reduce Maintainability","Reduce Reliability"],"note":"If the code is ported to another platform or environment, the pointer is likely to be invalid and cause a crash."},{"scopes":["Confidentiality","Integrity"],"impacts":["Read Memory","Modify Memory"],"note":"The data at a known pointer location can be easily read or influenced by an attacker."}]	[{"phase":"Implementation","description":"Never set a pointer to a fixed address."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)"},{"method":"Automated Dynamic Analysis","description":"Use tools that are integrated during compilation to insert runtime error-checking mechanisms related to memory safety errors, such as AddressSanitizer (ASan) for C/C++ [REF-1518].","effectiveness":"Moderate"}]	
CWE-588	Casting a non-structure type to a structure type and accessing a field can lead to memory access errors or data corruption.		[{"scopes":["Integrity"],"impacts":["Modify Memory"],"note":"Adjacent variables in memory may be corrupted by assignments performed on fields after the cast."},{"scopes":["Availability"],"impacts":["DoS: Crash, Exit, or Restart"],"note":"Execution may end due to a memory access error."}]	[{"phase":"Requirements","description":"The choice could be made to use a language that is not susceptible to these issues."},{"phase":"Implementation","description":"Review of type casting operations can identify locations where incompatible types are cast."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)"}]	[{"id":"CVE-2021-3510","description":"JSON decoder accesses a C union using an invalid offset to an object"}]
CWE-589	The product uses an API function that does not exist on all versions of the target platform. This could cause portability problems or inconsistencies that allow denial of service or other consequences.	Some functions that offer security features supported by the OS are not available on all versions of the OS in common use. Likewise, functions are often deprecated or made obsolete for security reasons and should not be used.	[{"scopes":["Other"],"impacts":["Quality Degradation"]}]	[{"phase":"Implementation","description":"Always test your code on any platform on which it is targeted to run on."},{"phase":"Testing","description":"Test your code on the newest and oldest platform on which it is targeted to run on."},{"phase":"Testing","description":"Develop a system to test for API functions that are not portable."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-59	The product attempts to access a file based on the filename, but it does not properly prevent that filename from identifying a link or shortcut that resolves to an unintended resource.		[{"scopes":["Confidentiality","Integrity","Access Control"],"impacts":["Read Files or Directories","Modify Files or Directories","Bypass Protection Mechanism"],"note":"An attacker may be able to traverse the file system to unintended locations and read or overwrite the contents of unexpected files. If the files are used for a security mechanism then an attacker may be able to bypass the mechanism."},{"scopes":["Other"],"impacts":["Execute Unauthorized Code or Commands"],"note":"Windows simple shortcuts, sometimes referred to as soft links, can be exploited remotely since a .LNK file can be uploaded like a normal file. This can enable remote execution."}]	[{"phase":"Architecture and Design","strategy":"Separation of Privilege","description":"Follow the principle of least privilege when assigning access rights to entities in a software system. Denying access to a file can prevent an attacker from replacing that file with a link to a sensitive file. Ensure good compartmentalization in the system to provide protected areas that can be trusted."}]	[{"method":"Automated Static Analysis - Binary or Bytecode","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Bytecode Weakness Analysis - including disassembler + source code weakness analysis","effectiveness":"SOAR Partial"},{"method":"Manual Static Analysis - Binary or Bytecode","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Binary / Bytecode disassembler - then use manual analysis for vulnerabilities & anomalies","effectiveness":"SOAR Partial"},{"method":"Dynamic Analysis with Automated Results Interpretation","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Web Application Scanner Web Services Scanner Database Scanners","effectiveness":"SOAR Partial"},{"method":"Dynamic Analysis with Manual Results Interpretation","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Fuzz Tester Framework-based Fuzzer","effectiveness":"SOAR Partial"},{"method":"Manual Static Analysis - Source Code","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Highly cost effective: Focused Manual Spotcheck - Focused manual analysis of source Manual Source Code Review (not inspections)","effectiveness":"High"},{"method":"Automated Static Analysis - Source Code","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Cost effective for partial coverage: Source code Weakness Analyzer Context-configured Source Code Weakness Analyzer","effectiveness":"SOAR Partial"},{"method":"Architecture or Design Review","description":"According to SOAR [REF-1479], the following detection techniques may be useful: Highly cost effective: Formal Methods / Correct-By-Construction Cost effective for partial coverage: Inspection (IEEE 1028 standard) (can apply to requirements, design, source code, etc.)","effectiveness":"High"}]	[{"id":"CVE-1999-1386","description":"Some versions of Perl follow symbolic links when running with the -e option, which allows local users to overwrite arbitrary files via a symlink attack."},{"id":"CVE-2000-1178","description":"Text editor follows symbolic links when creating a rescue copy during an abnormal exit, which allows local users to overwrite the files of other users."},{"id":"CVE-2004-0217","description":"Antivirus update allows local users to create or append to arbitrary files via a symlink attack on a logfile."},{"id":"CVE-2003-0517","description":"Symlink attack allows local users to overwrite files."},{"id":"CVE-2004-0689","description":"Window manager does not properly handle when certain symbolic links point to stale locations, which could allow local users to create or truncate arbitrary files."},{"id":"CVE-2005-1879","description":"Second-order symlink vulnerabilities"},{"id":"CVE-2005-1880","description":"Second-order symlink vulnerabilities"},{"id":"CVE-2005-1916","description":"Symlink in Python program"},{"id":"CVE-2000-0972","description":"Setuid product allows file reading by replacing a file being edited with a symlink to the targeted file, leaking the result in error messages when parsing fails."},{"id":"CVE-2005-0824","description":"Signal causes a dump that follows symlinks."},{"id":"CVE-2001-1494","description":"Hard link attack, file overwrite; interesting because program checks against soft links"},{"id":"CVE-2002-0793","description":"Hard link and possibly symbolic link following vulnerabilities in embedded operating system allow local users to overwrite arbitrary files."},{"id":"CVE-2003-0578","description":"Server creates hard links and unlinks files as root, which allows local users to gain privileges by deleting and overwriting arbitrary files."},{"id":"CVE-1999-0783","description":"Operating system allows local users to conduct a denial of service by creating a hard link from a device special file to a file on an NFS file system."},{"id":"CVE-2004-1603","description":"Web hosting manager follows hard links, which allows local users to read or modify arbitrary files."},{"id":"CVE-2004-1901","description":"Package listing system allows local users to overwrite arbitrary files via a hard link attack on the lockfiles."},{"id":"CVE-2005-1111","description":"Hard link race condition"},{"id":"CVE-2000-0342","description":"Mail client allows remote attackers to bypass the user warning for executable attachments such as .exe, .com, and .bat by using a .lnk file that refers to the attachment, aka Stealth Attachment."},{"id":"CVE-2001-1042","description":"FTP server allows remote attackers to read arbitrary files and directories by uploading a .lnk (link) file that points to the target file."},{"id":"CVE-2001-1043","description":"FTP server allows remote attackers to read arbitrary files and directories by uploading a .lnk (link) file that points to the target file."},{"id":"CVE-2005-0587","description":"Browser allows remote malicious web sites to overwrite arbitrary files by tricking the user into downloading a .LNK (link) file twice, which overwrites the file that was referenced in the first .LNK file."},{"id":"CVE-2001-1386","description":".LNK. - .LNK with trailing dot"},{"id":"CVE-2003-1233","description":"Rootkits can bypass file access restrictions to Windows kernel directories using NtCreateSymbolicLinkObject function to create symbolic link"},{"id":"CVE-2002-0725","description":"File system allows local attackers to hide file usage activities via a hard link to the target file, which causes the link to be recorded in the audit trail instead of the target file."},{"id":"CVE-2003-0844","description":"Web server plugin allows local users to overwrite arbitrary files via a symlink attack on predictable temporary filenames."},{"id":"CVE-2015-3629","description":"A Libcontainer used in Docker Engine allows local users to escape containerization and write to an arbitrary file on the host system via a symlink attack in an image when respawning a container."},{"id":"CVE-2021-21272","description":"Zip Slip vulnerability in Go-based Open Container Initiative (OCI) registries product allows writing arbitrary files outside intended directory via symbolic links or hard links in a gzipped tarball."},{"id":"CVE-2020-27833","description":"Zip Slip vulnerability in container management product allows writing arbitrary files outside intended directory via a container image (.tar format) with filenames that are symbolic links that point to other files within the same tar file; however, the files being pointed to can also be symbolic links to destinations outside the intended directory, bypassing the initial check."}]
CWE-590	The product calls free() on a pointer to memory that was not allocated using associated heap allocation functions such as malloc(), calloc(), or realloc().	When free() is called on an invalid pointer, the program's memory management data structures may become corrupted. This corruption can cause the program to crash or, in some circumstances, an attacker may be able to cause free() to operate on controllable memory locations to modify critical program variables or execute code.	[{"scopes":["Integrity","Confidentiality","Availability"],"impacts":["Execute Unauthorized Code or Commands","Modify Memory"],"note":"There is the potential for arbitrary code execution with privileges of the vulnerable program via a write, what where primitive. If pointers to memory which hold user information are freed, a malicious user will be able to write 4 bytes anywhere in memory."}]	[{"phase":"Implementation","description":"Only free pointers that you have called malloc on previously. This is the recommended solution. Keep track of which pointers point at the beginning of valid chunks and free them only once."},{"phase":"Implementation","description":"Before freeing a pointer, the programmer should make sure that the pointer was previously allocated on the heap and that the memory belongs to the programmer. Freeing an unallocated pointer will cause undefined behavior in the program."},{"phase":"Architecture and Design","strategy":"Libraries or Frameworks","description":"Use a vetted library or framework that does not allow this weakness to occur or provides constructs that make this weakness easier to avoid. For example, glibc in Linux provides protection against free of invalid pointers."},{"phase":"Architecture and Design","description":"Use a language that provides abstractions for memory allocation and deallocation."}]	[{"method":"Fuzzing","description":"Fuzz testing (fuzzing) is a powerful technique for generating large numbers of diverse inputs - either randomly or algorithmically - and dynamically invoking the code with those inputs. Even with random inputs, it is often capable of generating unexpected results such as crashes, memory corruption, or resource consumption. Fuzzing effectively produces repeatable test cases that clearly indicate bugs, which helps developers to diagnose the issues.","effectiveness":"High"},{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"},{"method":"Automated Dynamic Analysis","description":"Use tools that are integrated during compilation to insert runtime error-checking mechanisms related to memory safety errors, such as AddressSanitizer (ASan) for C/C++ [REF-1518] or valgrind [REF-480].","effectiveness":"Moderate"}]	[{"id":"CVE-2023-22291","description":"parser for a word processor attempts to free a stack pointer when intending to expand memory to hold a larger buffer"}]
CWE-591	The product stores sensitive data in memory that is not locked, or that has been incorrectly locked, which might cause the memory to be written to swap files on disk by the virtual memory manager. This can make the data more accessible to external actors.	On Windows systems the VirtualLock function can lock a page of memory to ensure that it will remain present in memory and not be swapped to disk. However, on older versions of Windows, such as 95, 98, or Me, the VirtualLock() function is only a stub and provides no protection. On POSIX systems the mlock() call ensures that a page will stay resident in memory but does not guarantee that the page will not appear in the swap. Therefore, it is unsuitable for use as a protection mechanism for sensitive data. Some platforms, in particular Linux, do make the guarantee that the page will not be swapped, but this is non-standard and is not portable. Calls to mlock() also require supervisor privilege. Return values for both of these calls must be checked to ensure that the lock operation was actually successful.	[{"scopes":["Confidentiality"],"impacts":["Read Application Data","Read Memory"],"note":"Sensitive data that is written to a swap file may be exposed."}]	[{"phase":"Architecture and Design","description":"Identify data that needs to be protected from swapping and choose platform-appropriate protection mechanisms."},{"phase":"Implementation","description":"Check return values to ensure locking operations are successful."}]		[{"id":"CVE-2024-38106","description":"OS kernel stores sensitive data in improperly locked memory, allowing local users to gain privileges by winning a race condition"}]
CWE-593	The product modifies the SSL context after connection creation has begun.	If the program modifies the SSL_CTX object after creating SSL objects from it, there is the possibility that older SSL objects created from the original context could all be affected by that change.	[{"scopes":["Access Control"],"impacts":["Bypass Protection Mechanism"],"note":"No authentication takes place in this process, bypassing an assumed protection of encryption."},{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"The encrypted communication between a user and a trusted host may be subject to a sniffing attack."}]	[{"phase":"Architecture and Design","description":"Use a language or a library that provides a cryptography framework at a higher level of abstraction."},{"phase":"Implementation","description":"Most SSL_CTX functions have SSL counterparts that act on SSL-type objects."},{"phase":"Implementation","description":"Applications should set up an SSL_CTX completely, before creating SSL objects from it."}]		
CWE-594	When the J2EE container attempts to write unserializable objects to disk there is no guarantee that the process will complete successfully.	In heavy load conditions, most J2EE application frameworks flush objects to disk to manage memory requirements of incoming requests. For example, session scoped objects, and even application scoped objects, are written to disk when required. While these application frameworks do the real work of writing objects to disk, they do not enforce that those objects be serializable, thus leaving the web application vulnerable to crashes induced by serialization failure. An attacker may be able to mount a denial of service attack by sending enough requests to the server to force the web application to save objects to disk.	[{"scopes":["Integrity"],"impacts":["Modify Application Data"],"note":"Data represented by unserializable objects can be corrupted."},{"scopes":["Availability"],"impacts":["DoS: Crash, Exit, or Restart"],"note":"Non-serializability of objects can lead to system crash."}]	[{"phase":"Architecture and Design Implementation","description":"All objects that become part of session and application scope must implement the java.io.Serializable interface to ensure serializability of containing objects."}]		
CWE-595	The product compares object references instead of the contents of the objects themselves, preventing it from detecting equivalent objects.	For example, in Java, comparing objects using == usually produces deceptive results, since the == operator compares object references rather than values; often, this means that using == for strings is actually comparing the strings' references, not their values.	[{"scopes":["Other"],"impacts":["Varies by Context"],"note":"This weakness can lead to erroneous results that can cause unexpected application behaviors."}]	[{"phase":"Implementation","description":"In Java, use the equals() method to compare objects instead of the == operator. If using ==, it is important for performance reasons that your objects are created by a static factory, not by a constructor."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-597	The product uses the wrong operator when comparing a string, such as using == when the .equals() method should be used instead.	In Java, using == or != to compare two strings for equality actually compares two objects for equality rather than their string values for equality. Chances are good that the two references will never be equal. While this weakness often only affects program correctness, if the equality is used for a security decision, the unintended comparison result could be leveraged to affect program security.	[{"scopes":["Other"],"impacts":["Other"]}]	[{"phase":"Implementation","description":"Within Java, use .equals() to compare string values. Within JavaScript, use == to compare string values. Within PHP, use == to compare a numeric value to a string value. (PHP converts the string to a number.)","effectiveness":"High"}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	
CWE-598	The web application uses an HTTP method to process a request, but the request includes sensitive information in the query string.		[{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"At a minimum, attackers can garner information from query strings that can be utilized in escalating their method of attack, such as information about the internal workings of the application or database column names. Successful exploitation of query string parameter vulnerabilities could lead to an attacker impersonating a legitimate user, obtaining proprietary data, or simply executing actions not intended by the application developers. Examples of sensitive information may include secrets such as session identifiers, passwords, access tokens, or API keys; Personally Identifiable Information (PII) such as email addresses or phone numbers; records or logs of private activities; communications that are expected to be private; etc. Successful exploitation of query string parameter vulnerabilities could lead to an attacker impersonating a legitimate user, obtaining proprietary data, or simply executing actions not intended by the application developers."}]	[{"phase":"Implementation","description":"When sending sensitive information, only include it in the request body or request headers instead of the query string. This may require avoiding use of GET requests."}]	[{"method":"Automated Static Analysis","description":"Automated static analysis, commonly referred to as Static Application Security Testing (SAST), can find some instances of this weakness by analyzing source code (or binary/compiled code) without having to execute it. Typically, this is done by building a model of data flow and control flow, then searching for potentially-vulnerable patterns that connect sources (origins of input) with sinks (destinations where the data interacts with external components, a lower layer such as the OS, etc.)","effectiveness":"High"}]	[{"id":"CVE-2025-1738","description":"Security camera includes a password in its query string"},{"id":"CVE-2025-31954","description":"ML/NLP-based automation product calls a GET method with sensitive information in the query string."},{"id":"CVE-2024-31842","description":"Web-based communication product includes an access token in the query string of a GET request"},{"id":"CVE-2022-23546","description":"A discussion platform leaks private information in GET requests."}]
CWE-599	The product uses OpenSSL and trusts or uses a certificate without using the SSL_get_verify_result() function to ensure that the certificate satisfies all necessary security requirements.		[{"scopes":["Confidentiality"],"impacts":["Read Application Data"],"note":"The data read may not be properly secured - it might be viewed by an attacker."},{"scopes":["Access Control"],"impacts":["Bypass Protection Mechanism","Gain Privileges or Assume Identity"],"note":"Trust afforded to the system in question may allow for spoofing or redirection attacks."},{"scopes":["Access Control"],"impacts":["Gain Privileges or Assume Identity"],"note":"If the certificate is not checked, it may be possible for a redirection or spoofing attack to allow a malicious host with a valid certificate to provide data under the guise of a trusted host. While the attacker in question may have a valid certificate, it may simply be a valid certificate for a different site. This could allow an attacker to use an invalid certificate to claim to be a trusted host, use expired certificates, or conduct other attacks that could be detected if the certificate is properly validated. In order to ensure data integrity, we must check that the certificate is valid, and that it pertains to the site we wish to access."}]	[{"phase":"Architecture and Design","description":"Ensure that proper authentication is included in the system design."},{"phase":"Implementation","description":"Understand and properly implement all checks necessary to ensure the identity of entities involved in encrypted communications."}]		
CWE-6	The J2EE application is configured to use an insufficient session ID length.	If an attacker can guess or steal a session ID, then they may be able to take over the user's session (called session hijacking). The number of possible session IDs increases with increased session ID length, making it more difficult to guess or steal a session ID.	[{"scopes":["Access Control"],"impacts":["Gain Privileges or Assume Identity"],"note":"If an attacker can guess an authenticated user's session identifier, they can take over the user's session."}]	[{"phase":"Implementation","description":"Session identifiers should be at least 128 bits long to prevent brute-force session guessing. A shorter session identifier leaves the application open to brute-force session guessing attacks."},{"phase":"Implementation","description":"A lower bound on the number of valid session identifiers that are available to be guessed is the number of users that are active on a site at any given moment. However, any users that abandon their sessions without logging out will increase this number. (This is one of many good reasons to have a short inactive session timeout.) With a 64 bit session identifier, assume 32 bits of entropy. For a large web site, assume that the attacker can try 1,000 guesses per second and that there are 10,000 valid session identifiers at any given moment. Given these assumptions, the expected time for an attacker to successfully guess a valid session identifier is less than 4 minutes. Now assume a 128 bit session identifier that provides 64 bits of entropy. With a very large web site, an attacker might try 10,000 guesses per second with 100,000 valid session identifiers available to be guessed. Given these assumptions, the expected time for an attacker to successfully guess a valid session identifier is greater than 292 years."}]		
CWE-600	The Servlet does not catch all exceptions, which may reveal sensitive debugging information.	When a Servlet throws an exception, the default error response the Servlet container sends back to the user typically includes debugging information. This information is of great value to an attacker. For example, a stack trace might show the attacker a malformed SQL query string, the type of database being used, and the version of the application container. This information enables the attacker to target known vulnerabilities in these components.	[{"scopes":["Confidentiality","Availability"],"impacts":["Read Application Data","DoS: Crash, Exit, or Restart"]}]	[{"phase":"Implementation","description":"Implement Exception blocks to handle all types of Exceptions."}]		
